"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783377170582376679","Thu Apr 25 06:07:05 +0000 2024","0","FGD di Bali Maya Rumantir Singgung Soal Gizi Buruk Stunting dan Penguatan Keluarga - https://t.co/9Ab0VKhHp8 https://t.co/la2QReNbvB","1783377170582376679","https://pbs.twimg.com/media/GL_UFVZbMAAv1r3.jpg","","in","Manado","0","0","0","https://twitter.com/beritamanado/status/1783377170582376679","130420120","beritamanado"
"1782988498146107691","Thu Apr 25 06:05:52 +0000 2024","115","@xquitavee pembahasan dan perdebatan berbulan2 masih belum paham apa arti stunting dan cara pencegahannya? mungkin yang stunting itu elu.","1783376862674366698","","xquitavee","in","","0","2","0","https://twitter.com/kavehlogy/status/1783376862674366698","67606552","kavehlogy"
"1783371248032211349","Thu Apr 25 05:43:33 +0000 2024","0","buzzer ini emg tolol2. mencegah stunting tp yg dikasih makan gratis udah gede semua jd program makan gratis ini mencegah ape deh?","1783371248032211349","","","in","","0","0","0","https://twitter.com/nightjaehyun/status/1783371248032211349","1495384134255927296","nightjaehyun"
"1782988498146107691","Thu Apr 25 05:42:15 +0000 2024","0","@mudirot21462 @menghubungimu @xquitavee Stunting kan biasanya terjadi pada balita. Anak smp-sma mah udah lewat.","1783370921765728288","","mudirot21462","in","","0","0","0","https://twitter.com/moom_injunie/status/1783370921765728288","1480571927785705476","moom_injunie"
"1783370719281467475","Thu Apr 25 05:41:27 +0000 2024","0","Nyegah stunting bukan pas udah gede gini anjjjj","1783370719281467475","","","in","id/en ✧ '02","0","0","0","https://twitter.com/ryuarun/status/1783370719281467475","3670191252","ryuarun"
"1783369826767192265","Thu Apr 25 05:37:54 +0000 2024","0","itu kan mereka dah jebrok anj ya gabakal kena stunting bodoh kok bisa sih tolol di pelihara","1783369826767192265","","","in","eve, psyche & the yedam's gf","0","0","0","https://twitter.com/jeongwo0__0/status/1783369826767192265","1433523280636375061","jeongwo0__0"
"1782988498146107691","Thu Apr 25 05:37:36 +0000 2024","0","@buberrycizcake @chqanduu @xquitavee Bukan ribet biar masyarakat itu paham dalam video anak anak sekolah lagi makan tapi keterangannya mencegah stunting bisa bedakan mencegah stunting dan mencegah gizi buruk ga? Jangan tambah membodohi masyarakat dengan informasi yang salah","1783369750095241670","","buberrycizcake","in","Indonesia","0","0","0","https://twitter.com/Cuphu_Manik/status/1783369750095241670","1604338519971098624","Cuphu_Manik"
"1783369478266556774","Thu Apr 25 05:36:31 +0000 2024","0","Paham stunting gak sih?","1783369478266556774","","","in","","0","0","0","https://twitter.com/Gustek1312/status/1783369478266556774","1071227983","Gustek1312"
"1783369265225380006","Thu Apr 25 05:35:40 +0000 2024","1","yup stunting aja ketidak sesuaian tinggi badan dengan usia anak bawah 5 tahun JADI PALING PENTING 1000 Hari Pertama Kehidupan = masa konsepsi hamil melahirkan bayi sampai anak usia 2 tahun","1783369265225380006","","","in","","0","0","0","https://twitter.com/notsourgrapes/status/1783369265225380006","1459810771500556291","notsourgrapes"
"1783368893098250539","Thu Apr 25 05:35:36 +0000 2024","1","orang kalo gabisa beli makan ya dicari caranya oleh pemerintah biar BISA BELI MAKAN. PERBAIKI PEREKONOMIAN STRUKTURALNYA. BUKAN DIKASIH MAKAN. ajg. apa-apa harga naik terus anggaran makan siang lu berapa cok mau dikasih apaan 12k per anak????? mencegah stunting apaan","1783369248511029495","","yutanangor","in","ti ne si fe, 157","0","0","0","https://twitter.com/yutanangor/status/1783369248511029495","1378658586939645963","yutanangor"
