"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1745371115395113456","Thu Jan 11 09:04:35 +0000 2024","34","Stunting hrs dihindarkan bkn hanya sejak anak msh dlm kandungan tp sejak calon orang tua menikah. Jd program kesehatan keluarga GKMNU berkontrinusi utk #IbuAnakBebasStunting https://t.co/PdYpXOIpEp","1745371115395113456","https://pbs.twimg.com/media/GDjNxsiaoAAb1cu.jpg","","in","Indonesia","0","39","31","https://twitter.com/MamiaDoang/status/1745371115395113456","1176040754659000321","MamiaDoang"
"1744925278713888992","Thu Jan 11 01:04:21 +0000 2024","0","@susantojuni33 @detikcom @detik_sumbagsel Mencegah stunting itu start awalnya dr kesehatan ibu hamil dan kandungan...duh begini aja udah salah target programnya...","1745250257855000791","","susantojuni33","in","","0","0","0","https://twitter.com/nobody_creep/status/1745250257855000791","1628379203858210817","nobody_creep"
"1744364261357293944","Mon Jan 08 14:23:43 +0000 2024","0","Sungguh inspiratif melihat visi Ganjar Pranowo dan Mahfud MD dalam menekan angka stunting Mereka benar-benar memahami urgensi kesehatan anak sejak dalam kandungan @IyoriMelis #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/VWe50J2iib","1744364261357293944","https://pbs.twimg.com/ext_tw_video_thumb/1744364220567769088/pu/img/WcMacPDFzAVNrn0i.jpg","","in","Batu","0","0","0","https://twitter.com/IbrahimTaufk/status/1744364261357293944","1703333873034403840","IbrahimTaufk"
"1744364239798653374","Mon Jan 08 14:23:38 +0000 2024","0","Dukungan penuh untuk visi Pak Ganjar dan Pak Mahfud MD dalam menekan angka stunting Kesehatan anak sejak dalam kandungan adalah fondasi penting bagi pembangunan bangsa @itsmeAsandah #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/ZzMB9B6xRs","1744364239798653374","https://pbs.twimg.com/ext_tw_video_thumb/1744364201810767872/pu/img/xTS2FkaIA2PyA_jP.jpg","","in","Blitar","0","0","0","https://twitter.com/sheffarahmawati/status/1744364239798653374","1687110667814440960","sheffarahmawati"
"1744364181082501630","Mon Jan 08 14:23:24 +0000 2024","0","Apresiasi tinggi untuk niat baik Pak Ganjar dan Pak Mahfud MD dalam menekan angka stunting dengan fokus pada kesehatan anak sejak dalam kandungan @jillianie99 #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/yBEM7mf6IZ","1744364181082501630","https://pbs.twimg.com/ext_tw_video_thumb/1744363922356858880/pu/img/TAp9taa0zsj2fNzt.jpg","","in","Palembang","0","0","0","https://twitter.com/EmmaSereni13581/status/1744364181082501630","1686943928355074048","EmmaSereni13581"
"1744362891862524220","Mon Jan 08 14:18:16 +0000 2024","0","Terima kasih kepada Pak Ganjar dan Pak Mahfud yang fokus pada isu kesehatan anak sejak dalam kandungan untuk mengurangi stunting @IrfanMa40859201 #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/oYVoteh6ED","1744362891862524220","https://pbs.twimg.com/ext_tw_video_thumb/1744362848975749120/pu/img/OlHhizc6cpYC3_ab.jpg","","in","Tanggerang","0","0","0","https://twitter.com/lolipettyy89/status/1744362891862524220","1686582168901054464","lolipettyy89"
"1744361698960515440","Mon Jan 08 14:13:32 +0000 2024","0","Keinginan mereka untuk menekan angka stunting dengan memperhatikan kesehatan anak sejak dalam kandungan patut diapresiasi menunjukkan kepedulian terhadap generasi mendatang @Jenvxxa #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/ZLI0a5Sdcz","1744361698960515440","https://pbs.twimg.com/ext_tw_video_thumb/1744361660536483840/pu/img/y6zd3DHgmjWRogyl.jpg","","in","Bandung","0","0","0","https://twitter.com/DiniLestarii0/status/1744361698960515440","1687024908256337920","DiniLestarii0"
"1743458963361038362","Sat Jan 06 02:26:23 +0000 2024","0","Dari awal programnya jg udah gak masuk sih. Masa mengatasi stunting dgn makan siang dan susu gratis ke anak sekolah? Bukan anak gizi atau kesehatan tapi setauku stunting itu dicegah dari janin dalam kandungan. Kalo udah usia anak sekolah ya telat.","1743458963361038362","","","in","she/her","0","1","0","https://twitter.com/ssincerelymir/status/1743458963361038362","1615771256309313536","ssincerelymir"
"1742732367918469241","Thu Jan 04 16:45:54 +0000 2024","1","@AnangSunarto11 @kompascom 1000 hari kehidupan bayi (yg mana dimulai dari masa kandungan 9 bulan sampai umur 2 tahun) dari para pakar kesehatan untuk pencegahan stunting dan gizi buruk. Nah jika dari awal anak sudah stunting dan gizi buruk saat dia masuk SD makanan itu tidak akan berpengaruh lagi ~","1742950493280952795","","SilcertDark88","in","","0","1","0","https://twitter.com/SilcertDark88/status/1742950493280952795","1649104879619829765","SilcertDark88"
"1742813529898688728","Thu Jan 04 07:41:40 +0000 2024","0","Terima kasih kepada Pak Ganjar dan Pak Mahfud yang fokus pada isu kesehatan anak sejak dalam kandungan untuk mengurangi stunting @regiyagiza #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/gGBJkBDyRX","1742813529898688728","https://pbs.twimg.com/media/GC-3qJ-a8AAgb3p.jpg","","in","Padang","0","0","0","https://twitter.com/fajardarmawannn/status/1742813529898688728","1691308889697112065","fajardarmawannn"
"1742812201294200880","Thu Jan 04 07:36:23 +0000 2024","0","Dukungan penuh untuk visi Pak Ganjar dan Pak Mahfud MD dalam menekan angka stunting Kesehatan anak sejak dalam kandungan adalah fondasi penting bagi pembangunan bangsa @RezaWicaksono17 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/ieZxFKYCyi","1742812201294200880","https://pbs.twimg.com/media/GC-2dFfaIAAuWtu.jpg","","in","Yogyakarta","0","0","0","https://twitter.com/rayrzkii1/status/1742812201294200880","1687368849245847553","rayrzkii1"
"1742809325968781793","Thu Jan 04 07:24:57 +0000 2024","0","Keinginan mereka untuk menekan angka stunting dengan memperhatikan kesehatan anak sejak dalam kandungan patut diapresiasi menunjukkan kepedulian terhadap generasi mendatang @rittsuturu #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/1TD9JhuFXg","1742809325968781793","https://pbs.twimg.com/media/GC-z1MXbgAAh-9N.jpg","","in","Bekasi","0","0","0","https://twitter.com/RhmdniDewi/status/1742809325968781793","1687372475657777152","RhmdniDewi"
